日期,開盤,最高,最低,收盤,成交量,成交值,成交筆數 
2014-08-25,125.5,126.0,125.0,125.0,21107047,2644467685,5152
2014-08-26,125.0,125.5,124.0,124.5,30428415,3799853140,6140
2014-08-27,125.5,126.0,124.5,125.5,36839048,4624363500,8829
2014-08-28,126.0,126.0,124.5,125.0,21759522,2719379450,5251
2014-08-29,124.5,125.0,124.0,124.0,28358752,3524840748,4468
2014-09-01,125.0,128.5,125.0,128.5,37523903,4781100964,13072
2014-09-02,128.0,128.0,125.5,126.0,20057329,2537914440,6797
2014-09-03,127.0,128.0,125.5,128.0,24642146,3130801079,7148
2014-09-04,128.0,128.0,126.0,127.5,22110294,2807139114,6492
2014-09-05,128.5,128.5,125.5,127.0,20128089,2547458803,6377
2014-09-09,127.5,127.5,126.5,127.0,24359374,3094467478,5122
2014-09-10,126.0,126.0,124.0,125.0,29718910,3704045310,9929
2014-09-11,126.0,126.0,125.0,125.0,24328911,3053093835,9292
2014-09-12,124.5,125.0,123.0,123.0,20299517,2511970309,7012
2014-09-15,122.5,123.5,122.0,123.5,19643901,2412393245,5926
2014-09-16,123.0,123.0,122.0,122.5,19248402,2362531446,4550
2014-09-17,123.5,125.0,123.0,124.5,24018511,2981376096,6056
2014-09-18,124.5,125.0,123.5,125.0,14791473,1842073367,3768
2014-09-19,125.5,126.0,125.0,125.0,30781855,3855838875,6541
2014-09-22,124.0,124.0,122.0,122.0,40658970,4980563150,12386
2014-09-23,123.0,123.5,122.0,122.5,16208733,1988554659,4520
2014-09-24,122.0,124.0,122.0,123.0,28552866,3506255498,8362
2014-09-25,123.0,124.0,121.5,122.0,23840728,2918138416,7472
2014-09-26,121.0,121.5,120.5,121.0,25408337,3076869614,7565
2014-09-29,122.0,122.0,120.0,120.5,55071604,6646680084,8787
2014-09-30,120.0,121.0,119.0,120.0,52027003,6244964032,10098
2014-10-01,120.0,122.0,120.0,121.5,42581377,5158093766,10354
2014-10-02,121.0,122.5,120.5,121.0,30795615,3731056693,7962
2014-10-03,122.5,125.0,122.0,124.5,52042943,6451706432,13294
2014-10-06,125.0,126.0,124.0,126.0,39292993,4917395077,8484
2014-10-07,125.0,125.5,123.5,125.0,40188171,5008511591,9286
2014-10-08,123.5,125.0,122.5,122.5,30938590,3822790343,7052
2014-10-09,124.0,125.0,123.5,125.0,37115519,4618115675,8511
2014-10-13,119.0,121.5,118.0,120.5,77985231,9387511086,17422
2014-10-14,120.0,121.5,119.5,121.0,31887790,3860053450,7721
2014-10-15,121.5,123.0,121.0,121.5,50496268,6152445530,8865
2014-10-16,121.5,124.0,120.0,121.5,46431478,5646852831,10408
2014-10-17,125.0,125.5,123.5,123.5,92077567,11471479741,17100
2014-10-20,125.0,126.0,124.5,126.0,38619120,4836985013,10285
2014-10-21,126.0,126.0,124.5,125.0,25647836,3212361500,5980
2014-10-22,127.5,129.0,127.5,129.0,65855978,8448819662,18767
2014-10-23,128.0,128.5,127.5,127.5,28085000,3592328456,7546
2014-10-24,127.0,127.5,125.0,125.5,42161680,5309444319,11207
2014-10-27,126.5,128.0,126.5,128.0,25145300,3198861200,6666
2014-10-28,129.0,129.5,127.5,128.0,35018669,4502178132,9193
2014-10-29,129.0,129.5,128.0,129.0,34860584,4492215211,9425
2014-10-30,128.5,129.0,127.0,128.5,35723762,4573685036,6368
2014-10-31,128.0,130.5,127.5,130.5,42413458,5477556934,8496
2014-11-03,132.0,132.5,130.5,131.0,45307093,5946034891,9263
2014-11-04,132.0,132.0,131.0,132.0,32566058,4280472598,8649
2014-11-05,131.5,132.0,131.0,132.0,22638263,2980749040,6894
2014-11-06,132.5,132.5,131.5,132.0,28559948,3771103320,7600
2014-11-07,131.5,131.5,130.5,131.0,17385452,2278727212,4984
2014-11-10,132.5,134.5,132.0,134.5,43174974,5768165266,14569
2014-11-11,135.0,135.0,133.0,134.0,20484607,2745359989,7515
2014-11-12,134.5,134.5,131.5,132.0,27434390,3631228480,7901
2014-11-13,133.5,134.5,132.5,134.0,25055094,3348488504,6661
2014-11-14,134.0,135.0,133.5,135.0,24361474,3273177648,6351
2014-11-17,135.0,135.5,132.5,133.0,24772760,3304356080,6380
2014-11-18,134.0,134.5,131.0,131.5,43227312,5724652806,7505
2014-11-19,133.0,136.5,132.5,136.0,71400310,9665049850,16907
2014-11-20,137.5,139.0,137.0,139.0,44216108,6111534904,14450
2014-11-21,139.5,139.5,137.5,138.5,30621113,4227656494,10190
2014-11-24,140.0,140.5,138.0,138.5,33408878,4638792664,9025
2014-11-25,138.5,140.0,138.5,139.0,42940855,5962095805,9531
2014-11-26,138.5,139.0,138.0,139.0,23201396,3216868544,5372
2014-11-27,140.0,142.0,140.0,140.0,26580345,3738733402,9496
2014-11-28,139.0,141.5,139.0,141.5,36077308,5080693933,9303
2014-12-01,139.0,142.0,138.5,140.0,50115832,7018698480,10157
2014-12-02,139.5,139.5,137.5,137.5,54781433,7590847994,10491
2014-12-03,137.5,139.0,136.5,138.0,40184369,5545743422,8120
2014-12-04,139.0,140.0,138.5,139.0,28276455,3935004245,5776
2014-12-05,138.5,139.5,137.0,137.5,29431871,4053430541,9981
2014-12-08,138.0,138.5,137.0,138.0,19854469,2733903222,6184
2014-12-09,138.0,139.0,137.5,138.0,31926886,4410027018,6676
2014-12-10,138.0,139.0,136.0,136.0,39845261,5453042098,10748
2014-12-11,135.0,136.0,134.5,134.5,41669260,5634712500,9443
2014-12-12,135.0,136.0,134.5,135.0,31504393,4253680055,7465
2014-12-15,134.5,136.5,134.5,136.0,45196692,6123590832,8533
2014-12-16,134.5,135.5,133.0,133.0,41273420,5519760280,10345
2014-12-17,133.0,133.0,130.0,130.5,84670250,11100215420,18863
2014-12-18,132.0,133.0,131.0,131.5,51896344,6846354408,11210
2014-12-19,134.5,138.0,134.0,138.0,44591655,6082343984,15558
2014-12-22,137.5,140.0,137.0,138.5,34995859,4843397632,9339
2014-12-23,139.0,140.0,137.0,137.5,19157682,2646448245,6678
2014-12-24,136.0,138.0,136.0,138.0,16722021,2300669398,4405
2014-12-25,137.0,138.0,137.0,137.5,7392192,1015532329,1860
2014-12-26,138.0,139.0,137.0,139.0,13183543,1817851477,3404
2014-12-27,139.0,139.0,137.5,138.5,4823202,666171960,1195
2014-12-29,138.0,141.0,138.0,141.0,35075381,4920594840,11085
2014-12-30,141.0,141.5,139.0,140.0,23590171,3300430060,7579
2014-12-31,139.0,141.0,139.0,141.0,18351769,2570413160,5953
2015-01-05,140.5,140.5,137.5,139.5,32214177,4459516134,9377
2015-01-06,137.5,137.5,133.0,133.5,67649997,9104346055,26240
2015-01-07,133.5,135.0,133.5,134.0,43886007,5887797145,14735
2015-01-08,136.5,138.0,136.0,138.0,42551468,5839710584,12327
2015-01-09,135.0,135.5,133.0,134.0,61920268,8308394250,24470
2015-01-12,132.5,133.5,132.0,132.0,30402705,4031933265,11823
2015-01-13,131.0,133.0,130.5,132.5,38093830,5032758490,12537
2015-01-14,132.5,133.0,130.0,130.0,49447397,6480574787,18536
2015-01-15,131.5,133.0,131.5,131.5,40996781,5409019683,10987
2015-01-16,140.0,140.0,136.0,137.0,129035714,17798427458,33344
2015-01-19,138.5,139.5,137.5,139.0,50175501,6946057848,15694
2015-01-20,139.0,139.0,137.5,138.0,33795629,4668853302,10489
2015-01-21,139.5,141.0,139.5,141.0,77292890,10851391010,22304
2015-01-22,141.5,142.0,139.5,140.0,45654028,6420329920,12880
2015-01-23,142.5,145.0,142.5,145.0,82359856,11860880764,24817
2015-01-26,145.5,145.5,143.5,145.0,46941337,6773046328,12366
2015-01-27,145.5,147.0,144.5,147.0,53362680,7766942038,13505
2015-01-28,146.5,147.0,145.5,146.5,48373268,7070390708,13048
2015-01-29,144.0,145.0,143.0,143.5,36887636,5304459221,10970
2015-01-30,145.0,145.5,141.0,141.0,44413182,6309920080,12509
2015-02-02,140.5,143.0,140.5,142.5,30382755,4310814470,7265
2015-02-03,143.0,144.5,142.0,144.5,27234908,3911596752,7438
2015-02-04,144.5,146.5,144.0,146.0,43152252,6270013358,10725
2015-02-05,145.5,146.0,143.5,145.5,25327809,3661740425,8827
2015-02-06,145.5,145.5,143.0,143.0,28668194,4131250622,10068
2015-02-09,143.0,143.5,141.5,142.0,26650627,3790983534,7095
2015-02-10,142.0,143.0,141.5,142.5,33452346,4760519217,8287
2015-02-11,146.0,149.0,146.0,148.0,71429251,10550756946,21683
2015-02-12,149.5,149.5,147.5,148.5,35027816,5193362537,10815
2015-02-13,148.5,150.0,148.0,148.5,38571667,5752407636,13408
2015-02-24,149.0,152.0,148.5,151.0,74443659,11211962367,17976
2015-02-25,152.5,154.5,152.5,154.5,48326782,7425359928,13778
2015-02-26,153.5,154.0,150.5,150.5,58406927,8838206759,16129
2015-03-02,151.5,153.0,148.5,149.0,41706868,6260834709,14902
2015-03-03,150.0,151.0,148.5,150.5,29205565,4374634250,10700
2015-03-04,150.0,151.5,149.0,150.5,32781813,4936813407,9519
2015-03-05,150.0,151.0,148.5,150.0,29851795,4474822250,8059
2015-03-06,149.0,149.5,148.5,149.0,33211114,4948740906,9540
2015-03-09,147.5,147.5,145.0,145.5,67545510,9855160676,21963
2015-03-10,145.0,145.0,144.0,144.0,46859211,6762792095,17451
2015-03-11,143.5,148.0,143.0,146.0,51828263,7572305994,14996
2015-03-12,147.0,148.5,146.5,148.0,32364794,4785611312,10987
2015-03-13,148.0,149.5,147.0,149.0,46407830,6904477410,12528
2015-03-16,149.0,149.5,146.0,146.0,37462553,5514486291,10187
2015-03-17,148.5,150.0,148.5,149.0,55770359,8326102991,16064
2015-03-18,151.0,154.0,150.0,153.5,71220784,10852430499,24516
2015-03-19,152.5,155.0,152.5,154.0,43512703,6700872109,14822
2015-03-20,151.5,154.0,151.5,154.0,38594575,5909217707,8722
2015-03-23,154.0,154.0,152.5,153.5,26369028,4049600743,8438
2015-03-24,153.5,153.5,151.5,151.5,38207799,5811312948,9866
2015-03-25,152.0,152.5,150.5,151.0,50140683,7584239053,8084
2015-03-26,145.5,147.0,144.5,145.5,162835475,23745941540,40030
2015-03-27,144.0,145.5,142.5,142.5,112919978,16228885022,31660
2015-03-30,142.5,144.0,142.0,142.5,64898228,9275490102,20026
2015-03-31,144.0,145.5,143.0,145.5,56918778,8225648688,14570
2015-04-01,145.0,145.0,143.5,144.0,39056191,5643680541,11700
2015-04-02,145.0,148.0,144.5,147.0,52174388,7651261176,15545
2015-04-07,146.5,147.5,145.0,146.0,34901698,5106814058,9240
2015-04-08,145.5,146.0,143.0,143.0,49474198,7132875065,14640
2015-04-09,144.0,145.5,143.0,143.0,47243108,6801837297,14341
2015-04-10,146.0,147.0,145.0,147.0,33908579,4948520786,13442
2015-04-13,146.5,147.5,146.0,147.0,26427202,3876943634,10892
2015-04-14,145.0,145.5,143.5,144.0,41702197,6021009775,15801
2015-04-15,143.5,144.5,141.5,143.0,71626316,10214833004,24704
2015-04-16,145.0,147.0,144.5,147.0,55563272,8114893484,20084
2015-04-17,143.0,144.0,142.5,142.5,79007681,11301095708,29078
2015-04-20,142.0,144.0,141.5,143.0,43593805,6220438078,9856
2015-04-21,142.0,143.5,141.5,142.5,40892605,5824163035,10238
2015-04-22,143.5,145.0,143.0,143.5,40631875,5844788500,12231
2015-04-23,145.5,147.0,145.0,147.0,47851742,7010815563,18425
2015-04-24,149.0,152.5,148.5,152.5,135458464,20467883674,35056
2015-04-27,153.0,153.0,150.0,151.5,58112934,8802544948,14169
2015-04-28,153.5,153.5,150.5,151.5,43295538,6563481738,12673
2015-04-29,150.0,151.0,148.0,148.5,37440139,5582483598,11220
2015-04-30,147.0,148.5,146.5,147.0,48982979,7212381413,13793
2015-05-04,148.5,148.5,146.0,147.5,30868640,4548281580,8598
2015-05-05,147.5,148.0,146.0,147.0,27789400,4083589300,6502
2015-05-06,145.5,148.0,145.5,147.5,18824208,2765471076,6477
2015-05-07,146.0,147.5,146.0,146.5,21908150,3209664442,5816
2015-05-08,146.0,147.5,146.0,146.5,20035646,2938305595,7730
2015-05-11,149.0,149.0,147.0,148.5,20402529,3020441292,6385
2015-05-12,147.0,148.5,147.0,147.5,24956498,3687151073,6593
2015-05-13,147.5,149.0,147.0,148.0,19437537,2880697082,5694
2015-05-14,148.0,148.5,146.0,146.0,39888654,5860602872,12300
2015-05-15,147.0,147.0,145.0,146.5,24831890,3627515848,8186
2015-05-18,147.0,147.0,145.0,146.5,26212375,3823751806,7178
2015-05-19,145.5,147.5,145.0,146.5,26321396,3852118475,9418
2015-05-20,146.5,147.0,146.0,146.5,26984912,3949956564,10516
2015-05-21,146.0,146.5,144.5,145.5,41286686,5995895156,12871
2015-05-22,146.0,147.0,145.0,145.5,22103852,3229666392,6813
2015-05-25,146.5,147.5,145.5,147.5,16323218,2396692046,5998
2015-05-26,148.5,148.5,146.5,146.5,16069726,2368218823,6148
2015-05-27,145.5,147.0,145.0,145.0,24257941,3536266849,6869
2015-05-28,147.0,147.5,146.0,147.0,36704395,5388568653,10259
2015-05-29,147.0,147.5,145.5,146.0,61983862,9053910953,8252
2015-06-01,145.5,146.0,144.0,145.0,31646861,4585709246,9735
2015-06-02,144.5,144.5,143.5,144.0,33433403,4812699032,10752
2015-06-03,143.5,144.5,143.0,143.0,30174690,4333388014,7788
2015-06-04,142.0,142.5,140.0,141.0,62313192,8793986209,17920
2015-06-05,139.5,140.5,139.0,140.0,42846692,5990378661,13335
2015-06-08,139.5,140.0,138.5,138.5,45637640,6346411738,17131
2015-06-09,138.5,140.0,138.0,139.0,31663811,4410907091,10951
2015-06-10,141.0,141.5,139.5,139.5,37243196,5235873213,11225
2015-06-11,141.0,144.0,141.0,143.5,46455780,6630323144,15700
2015-06-12,144.0,144.5,142.5,144.5,35243603,5072826832,9645
2015-06-15,144.5,144.5,142.5,143.0,23775780,3409554790,7385
2015-06-16,143.0,143.0,141.0,142.0,28696598,4063948476,11387
2015-06-17,143.0,143.5,142.0,142.5,31675566,4518862957,8595
2015-06-18,142.0,143.0,142.0,142.0,28627136,4072821812,5820
2015-06-22,142.0,143.5,142.0,142.0,29598804,4224036248,8985
2015-06-23,143.0,145.0,142.5,144.5,37809098,5454961112,11319
2015-06-24,144.5,145.0,143.5,145.0,21134324,3054456980,7362
2015-06-25,145.0,147.0,145.0,146.5,45571067,6670295223,11443
2015-06-26,147.0,147.5,145.5,146.0,34170981,4994996846,10199
2015-06-29,140.5,141.0,138.5,138.5,53096169,7415992660,20523
2015-06-30,139.0,140.5,138.5,140.5,45375815,6336988915,15871
2015-07-01,140.0,142.5,139.0,141.0,33330373,4704327416,9303
2015-07-02,140.5,142.0,140.5,141.5,24309420,3434751403,6836
2015-07-03,141.5,142.5,140.0,142.5,17091230,2414975440,6179
2015-07-06,141.0,141.5,140.5,140.5,20683912,2913509592,7067
2015-07-07,141.0,142.0,140.5,140.5,26545982,3750582962,8780
2015-07-08,140.5,141.0,138.0,138.0,52066084,7229638176,15496
2015-07-09,134.0,138.0,134.0,136.5,53784773,7323598974,12715
2015-07-13,137.0,139.5,137.0,138.5,35404791,4886264549,11386
2015-07-14,139.5,140.5,138.0,138.5,27574220,3833141080,7319
2015-07-15,139.0,139.5,138.0,138.5,23485780,3254659920,8278
2015-07-16,140.0,140.0,135.5,136.5,37250129,5121828673,11167
2015-07-17,138.0,140.0,138.0,140.0,55848153,7769816420,14284
2015-07-20,141.5,142.0,138.5,139.0,27906576,3902530824,11095
2015-07-21,141.0,141.5,139.5,140.5,21857010,3068308230,5806
2015-07-22,139.0,139.5,138.0,139.0,27408864,3802971061,9026
2015-07-23,137.0,137.5,136.0,136.0,38176255,5216033345,11509
2015-07-24,138.0,138.0,136.0,137.0,39062686,5342465602,10517
2015-07-27,135.0,135.5,134.0,134.0,45080466,6060338122,13816
2015-07-28,135.0,136.5,134.0,134.0,35777744,4833495065,9966
2015-07-29,135.0,136.0,134.5,135.5,30500205,4119983712,7453
2015-07-30,136.0,139.0,136.0,138.5,37085996,5121289968,10767
2015-07-31,140.5,140.5,137.5,139.5,40479318,5626919922,9383
2015-08-03,138.5,138.5,134.5,134.5,33815561,4581161735,12990
2015-08-04,135.0,136.5,134.5,136.5,27514927,3727032372,8099
2015-08-05,135.5,135.5,134.0,134.0,28577967,3847991545,9154
2015-08-06,136.0,136.0,132.0,134.0,39658057,5305805578,13110
2015-08-07,133.0,133.5,131.5,133.0,30591687,4053463871,11911
2015-08-10,131.0,131.0,125.5,129.0,65582829,8428219770,23713
2015-08-11,133.5,133.5,130.5,130.5,65988387,8701858164,18947
2015-08-12,129.5,130.0,127.5,128.5,45838052,5897521548,12740
2015-08-13,129.0,130.0,127.5,128.0,43697151,5611218672,11405
2015-08-14,128.0,128.5,125.0,126.0,40366795,5093780530,13469
2015-08-17,125.5,125.5,123.0,124.0,38956377,4826111748,14068
2015-08-18,125.0,126.5,125.0,126.0,41823656,5252723656,11837
2015-08-19,127.5,127.5,124.0,125.0,47213363,5917827915,11362
2015-08-20,124.5,126.0,123.5,126.0,38767923,4841207748,8015
2015-08-21,123.0,124.5,121.0,121.0,67341681,8241493111,15912
2015-08-24,120.0,121.0,112.5,115.0,118882318,13766338730,25681
2015-08-25,118.0,124.0,117.5,123.5,99479290,12096689497,27240
2015-08-26,121.0,124.5,119.5,122.5,65899783,8066184686,17863
2015-08-27,125.0,125.0,122.0,124.0,53549076,6648501174,14964
2015-08-28,127.0,127.0,124.5,125.0,41879827,5251054885,12018
2015-08-31,126.0,129.0,123.5,129.0,57088355,7220131440,12112
2015-09-01,127.5,127.5,124.0,124.0,42394536,5307014000,14184
2015-09-02,123.0,127.0,123.0,125.5,37232124,4657522507,12205
2015-09-03,127.5,127.5,125.0,127.0,24054041,3037526707,7059
2015-09-04,126.5,127.0,123.5,125.0,23047166,2886200250,8111
2015-09-07,124.5,126.0,122.0,122.5,26152920,3228675340,10743
2015-09-08,122.5,123.5,122.0,123.0,15112954,1857557798,5645
2015-09-09,126.5,129.0,126.5,129.0,53969621,6910196909,19715
2015-09-10,127.0,128.0,125.0,125.0,34029707,4288394042,10207
2015-09-11,125.5,127.5,124.0,127.5,24548989,3097236675,7250
2015-09-14,128.0,129.0,126.0,127.5,25582357,3261310994,8062
2015-09-15,127.5,128.0,125.5,126.0,22223400,2806493840,7271
2015-09-16,128.0,130.0,127.5,129.5,44137380,5691421260,14052
2015-09-17,130.5,131.5,130.0,131.0,52529479,6868009789,16702
2015-09-18,129.5,131.5,129.0,131.5,32590064,4261707884,7572
2015-09-21,130.0,130.0,128.5,129.5,35271713,4552208310,7636
2015-09-22,130.0,130.0,128.5,129.0,18378270,2374696906,6249
2015-09-23,127.0,127.5,124.5,124.5,35523040,4465469498,15209
2015-09-24,127.0,128.0,125.5,127.0,44708932,5671247864,12056
2015-09-25,127.0,127.5,125.0,127.0,24688657,3121881939,9166
2015-09-30,128.0,131.0,127.0,130.0,76377100,9885619568,17686
2015-10-01,131.0,134.0,129.5,133.5,53400609,7046980737,15465
2015-10-02,132.5,132.5,131.5,132.0,25252357,3337391624,7698
2015-10-05,133.0,133.5,131.5,132.5,30895136,4096025572,9279
2015-10-06,135.0,135.5,132.5,133.0,49925004,6677173341,13880
2015-10-07,133.5,135.0,133.0,135.0,32541468,4380090918,9911
2015-10-08,137.0,137.0,135.0,136.0,32054985,4365954735,11299
2015-10-12,137.0,139.0,136.5,138.5,51617728,7125126614,13186
2015-10-13,138.5,138.5,136.0,137.5,37227089,5105783075,11289
2015-10-14,136.5,137.5,136.0,136.5,65521186,8795254492,5612
2015-10-15,139.0,141.0,139.0,140.0,73316434,10255043760,18548
2015-10-16,137.0,137.5,136.0,137.5,37189898,5091352293,16088
2015-10-19,138.5,139.0,137.0,138.0,26173538,3606826449,9085
2015-10-20,139.0,139.0,137.5,139.0,28795564,3984111090,8838
2015-10-21,139.5,140.0,137.5,138.5,20006939,2770902949,7624
2015-10-22,138.0,138.5,137.0,137.5,15168792,2089852382,4864
2015-10-23,140.0,140.5,139.0,140.0,35666256,4984092182,13889
2015-10-26,140.5,140.5,139.0,140.0,24412462,3416504880,8837
2015-10-27,138.5,140.0,137.5,139.0,26557567,3679734913,6719
2015-10-28,137.0,139.0,137.0,138.0,22557317,3104131564,7911
2015-10-29,139.0,139.5,136.5,136.5,20463741,2815951517,6452
2015-10-30,137.0,137.5,136.0,136.5,28293017,3870125863,6840
2015-11-02,138.5,138.5,135.5,137.5,22789011,3118360787,7961
2015-11-03,138.5,140.0,138.0,139.5,36442564,5082111090,12148
2015-11-04,141.5,144.5,141.0,144.5,75685074,10841451697,27863
2015-11-05,144.0,144.5,142.5,142.5,37827858,5414337809,12575
2015-11-06,144.0,144.0,139.0,140.0,51889334,7276506260,12543
2015-11-09,141.0,143.0,140.5,142.0,24863486,3518529742,8727
2015-11-10,141.5,141.5,139.0,139.5,23336811,3261350610,9060
2015-11-11,140.5,140.5,136.5,137.5,29463476,4066008922,10751
2015-11-12,138.5,139.0,138.0,138.5,16485910,2284668490,5091
2015-11-13,137.5,139.0,136.0,136.0,22956373,3148276101,7418
2015-11-16,134.0,135.5,134.0,135.0,32132740,4335757140,13597
2015-11-17,138.0,140.0,137.5,138.5,28224719,3926485043,11370
2015-11-18,139.5,140.0,136.5,137.0,29455424,4057302068,9025
2015-11-19,138.5,140.5,138.0,140.5,28723691,4004226290,9283
2015-11-20,140.5,141.0,140.0,141.0,21649438,3041708710,7571
2015-11-23,141.0,141.5,140.0,141.0,20543619,2890125945,4707
2015-11-24,140.0,141.5,139.5,139.5,23245808,3261352468,5910
2015-11-25,139.5,141.0,138.5,141.0,34540578,4841255700,6240
2015-11-26,141.0,142.5,140.0,142.5,32927905,4672046212,9850
2015-11-27,143.0,143.0,139.0,139.0,26742675,3747289825,5730
2015-11-30,136.5,139.0,136.0,139.0,110350217,15219982613,16059
2015-12-01,140.5,142.5,138.5,142.5,48931728,6882084076,15965
2015-12-02,144.0,144.0,142.0,142.5,31767868,4545318756,9705
2015-12-03,141.5,143.0,141.5,142.5,28204644,4013101755,5048
2015-12-04,141.0,142.5,140.5,140.5,31780733,4481042445,10122
2015-12-07,142.0,144.5,142.0,143.5,41097638,5902665174,15781
2015-12-08,143.5,144.0,141.0,142.5,34037222,4846422179,9537
2015-12-09,142.0,142.0,140.5,140.5,30640495,4323363409,8387
2015-12-10,140.5,141.5,139.0,141.0,41487561,5817845601,8599
2015-12-11,141.0,142.0,139.0,139.5,32030596,4494186536,10076
2015-12-14,137.5,139.5,137.5,139.0,37666637,5217880999,7423
2015-12-15,139.5,140.5,138.0,138.0,27973102,3891713298,8428
2015-12-16,142.0,144.0,141.0,143.5,58669086,8381627759,23243
